Name,URL,Probability
Anthony McPartlin,https://en.wikipedia.org/wiki/Anthony_McPartlin,0.0014222658165767535
Barry Cryer,https://en.wikipedia.org/wiki/Barry_Cryer,0.0014222658165767535
Ade Edmondson,https://en.wikipedia.org/wiki/Ade_Edmondson,0.0014222658165767535
Frankie Boyle,https://en.wikipedia.org/wiki/Frankie_Boyle,0.0014222658165767535
Roger McGough,https://en.wikipedia.org/wiki/Roger_McGough,0.0014222658165767535
Elis James,https://en.wikipedia.org/wiki/Elis_James,0.0014222658165767535
John Cooper Clarke,https://en.wikipedia.org/wiki/John_Cooper_Clarke,0.0014222658165767535
Phil Lester,https://en.wikipedia.org/wiki/Phil_Lester,0.0014222658165767535
Ernie Wise,https://en.wikipedia.org/wiki/Ernie_Wise,0.0014222658165767535
Frank Muir,https://en.wikipedia.org/wiki/Frank_Muir,0.0014222658165767535
George Logan,https://en.wikipedia.org/wiki/George_Logan_(performer),0.0014222658165767535
Rob Brydon,https://en.wikipedia.org/wiki/Rob_Brydon,0.0014222658165767535
Eric Morecambe,https://en.wikipedia.org/wiki/Eric_Morecambe,0.0014222658165767535
Ronnie Barker,https://en.wikipedia.org/wiki/Ronnie_Barker,0.0014222658165767535
Tony Hawks,https://en.wikipedia.org/wiki/Tony_Hawks,0.0014222658165767535
Ben Croshaw,https://en.wikipedia.org/wiki/Ben_Croshaw,0.0014222658165767535
Robert Morley,https://en.wikipedia.org/wiki/Robert_Morley,0.0014222658165767535
Declan Donnelly,https://en.wikipedia.org/wiki/Declan_Donnelly,0.0014222658165767535
Paul Nicholas,https://en.wikipedia.org/wiki/Paul_Nicholas,0.0012260912211868563
Richard Wilson,https://en.wikipedia.org/wiki/Richard_Wilson_(Scottish_actor),0.0012260912211868563
Peter Richardson,https://en.wikipedia.org/wiki/Peter_Richardson_(actor),0.0012260912211868563
Jasper Carrott,https://en.wikipedia.org/wiki/Jasper_Carrott,0.0012260912211868563
Robert Lindsay,https://en.wikipedia.org/wiki/Robert_Lindsay_(actor),0.0012260912211868563
John Cleese,https://en.wikipedia.org/wiki/John_Cleese,0.0012260912211868563
Alexei Sayle,https://en.wikipedia.org/wiki/Alexei_Sayle,0.0012260912211868563
Bill Oddie,https://en.wikipedia.org/wiki/Bill_Oddie,0.0012260912211868563
Billy Connolly,https://en.wikipedia.org/wiki/Billy_Connolly,0.0012260912211868563
Terry Gilliam,https://en.wikipedia.org/wiki/Terry_Gilliam,0.0012260912211868563
Eric Idle,https://en.wikipedia.org/wiki/Eric_Idle,0.0012260912211868563
Graeme Garden,https://en.wikipedia.org/wiki/Graeme_Garden,0.0012260912211868563
Griff Rhys Jones,https://en.wikipedia.org/wiki/Griff_Rhys_Jones,0.0012260912211868563
Mike Harding,https://en.wikipedia.org/wiki/Mike_Harding,0.0012260912211868563
James Fleet,https://en.wikipedia.org/wiki/James_Fleet,0.0012260912211868563
Stanley Baxter,https://en.wikipedia.org/wiki/Stanley_Baxter,0.0012260912211868563
Michael Palin,https://en.wikipedia.org/wiki/Michael_Palin,0.0012260912211868563
Michael Crawford,https://en.wikipedia.org/wiki/Michael_Crawford,0.0012260912211868563
Les Dennis,https://en.wikipedia.org/wiki/Les_Dennis,0.0012260912211868563
Sara Pascoe,https://en.wikipedia.org/wiki/Sara_Pascoe,0.0
Susan Calman,https://en.wikipedia.org/wiki/Susan_Calman,0.0
Rebecca Front,https://en.wikipedia.org/wiki/Rebecca_Front,0.0
Victoria Wood,https://en.wikipedia.org/wiki/Victoria_Wood,0.0
Vicki Pepperdine,https://en.wikipedia.org/wiki/Vicki_Pepperdine,0.0
Tracey Ullman,https://en.wikipedia.org/wiki/Tracey_Ullman,0.0
Roisin Conaty,https://en.wikipedia.org/wiki/Roisin_Conaty,0.0
Ronni Ancona,https://en.wikipedia.org/wiki/Ronni_Ancona,0.0
Tamsin Greig,https://en.wikipedia.org/wiki/Tamsin_Greig,0.0
Suzy Eddie Izzard,https://en.wikipedia.org/wiki/Suzy_Eddie_Izzard,0.0
Suzi Ruffell,https://en.wikipedia.org/wiki/Suzi_Ruffell,0.0
Revnell and West,https://en.wikipedia.org/wiki/Revnell_and_West,0.0
Sandi Toksvig,https://en.wikipedia.org/wiki/Sandi_Toksvig,0.0
Sue Perkins,https://en.wikipedia.org/wiki/Sue_Perkins,0.0
Rosie Holt,https://en.wikipedia.org/wiki/Rosie_Holt,0.0
Rhona Cameron,https://en.wikipedia.org/wiki/Rhona_Cameron,0.0
Rosie Jones,https://en.wikipedia.org/wiki/Rosie_Jones_(comedian),0.0
Sadia Azmat,https://en.wikipedia.org/wiki/Sadia_Azmat,0.0
Sophie Duker,https://en.wikipedia.org/wiki/Sophie_Duker,0.0
Sally Phillips,https://en.wikipedia.org/wiki/Sally_Phillips,0.0
Sheridan Smith,https://en.wikipedia.org/wiki/Sheridan_Smith,0.0
Shazia Mirza,https://en.wikipedia.org/wiki/Shazia_Mirza,0.0
Sarah Millican,https://en.wikipedia.org/wiki/Sarah_Millican,0.0
Sarah Hadland,https://en.wikipedia.org/wiki/Sarah_Hadland,0.0
Shaparak Khorsandi,https://en.wikipedia.org/wiki/Shaparak_Khorsandi,0.0
Katherine Parkinson,https://en.wikipedia.org/wiki/Katherine_Parkinson,0.0
Rachel Parris,https://en.wikipedia.org/wiki/Rachel_Parris,0.0
Ingrid Oliver,https://en.wikipedia.org/wiki/Ingrid_Oliver,0.0
Elsie and Doris Waters,https://en.wikipedia.org/wiki/Elsie_and_Doris_Waters,0.0
Emily Atack,https://en.wikipedia.org/wiki/Emily_Atack,0.0
Faith Brown,https://en.wikipedia.org/wiki/Faith_Brown,0.0
Fiona Allen,https://en.wikipedia.org/wiki/Fiona_Allen,0.0
Flo and Joan,https://en.wikipedia.org/wiki/Flo_and_Joan,0.0
Francesca Martinez,https://en.wikipedia.org/wiki/Francesca_Martinez,0.0
Gina Yashere,https://en.wikipedia.org/wiki/Gina_Yashere,0.0
Harriet Braine,https://en.wikipedia.org/wiki/Harriet_Braine,0.0
Helen Atkinson-Wood,https://en.wikipedia.org/wiki/Helen_Atkinson-Wood,0.0
Helen Lederer,https://en.wikipedia.org/wiki/Helen_Lederer,0.0
Holly Walsh,https://en.wikipedia.org/wiki/Holly_Walsh,0.0
Isy Suttie,https://en.wikipedia.org/wiki/Isy_Suttie,0.0
Prunella Scales,https://en.wikipedia.org/wiki/Prunella_Scales,0.0
Jameela Jamil,https://en.wikipedia.org/wiki/Jameela_Jamil,0.0
Jan Ravens,https://en.wikipedia.org/wiki/Jan_Ravens,0.0
Jane Horrocks,https://en.wikipedia.org/wiki/Jane_Horrocks,0.0
Jane Leeves,https://en.wikipedia.org/wiki/Jane_Leeves,0.0
Janice Connolly,https://en.wikipedia.org/wiki/Janice_Connolly,0.0
Jen Brister,https://en.wikipedia.org/wiki/Jen_Brister,0.0
Jennifer Saunders,https://en.wikipedia.org/wiki/Jennifer_Saunders,0.0
Jennifer Veal,https://en.wikipedia.org/wiki/Jennifer_Veal,0.0
Jenny Eclair,https://en.wikipedia.org/wiki/Jenny_Eclair,0.0
Jessica Hynes,https://en.wikipedia.org/wiki/Jessica_Hynes,0.0
Jessica Knappett,https://en.wikipedia.org/wiki/Jessica_Knappett,0.0
Ellie White,https://en.wikipedia.org/wiki/Ellie_White,0.0
Ellie Taylor,https://en.wikipedia.org/wiki/Ellie_Taylor,0.0
Eleanor Morton,https://en.wikipedia.org/wiki/Eleanor_Morton_(comedian),0.0
Eleanor Bron,https://en.wikipedia.org/wiki/Eleanor_Bron,0.0
Adèle Anderson,https://en.wikipedia.org/wiki/Ad%C3%A8le_Anderson,0.0
Amelia Dimoldenberg,https://en.wikipedia.org/wiki/Amelia_Dimoldenberg,0.0
Andi Osho,https://en.wikipedia.org/wiki/Andi_Osho,0.0
Angela Barnes,https://en.wikipedia.org/wiki/Angela_Barnes,0.0
Anjana Vasan,https://en.wikipedia.org/wiki/Anjana_Vasan,0.0
Anne Reid,https://en.wikipedia.org/wiki/Anne_Reid,0.0
Arabella Weir,https://en.wikipedia.org/wiki/Arabella_Weir,0.0
Athena Kugblenu,https://en.wikipedia.org/wiki/Athena_Kugblenu,0.0
Ava Vidal,https://en.wikipedia.org/wiki/Ava_Vidal,0.0
Belinda Lang,https://en.wikipedia.org/wiki/Belinda_Lang,0.0
Bethany Black,https://en.wikipedia.org/wiki/Bethany_Black,0.0
Bridget Christie,https://en.wikipedia.org/wiki/Bridget_Christie,0.0
Cariad Lloyd,https://en.wikipedia.org/wiki/Cariad_Lloyd,0.0
Caroline Quentin,https://en.wikipedia.org/wiki/Caroline_Quentin,0.0
Catherine Tate,https://en.wikipedia.org/wiki/Catherine_Tate,0.0
Catherine Tyldesley,https://en.wikipedia.org/wiki/Catherine_Tyldesley,0.0
Celia Imrie,https://en.wikipedia.org/wiki/Celia_Imrie,0.0
Charlotte Ritchie,https://en.wikipedia.org/wiki/Charlotte_Ritchie,0.0
Daisy May Cooper,https://en.wikipedia.org/wiki/Daisy_May_Cooper,0.0
Dawn French,https://en.wikipedia.org/wiki/Dawn_French,0.0
Debra Stephenson,https://en.wikipedia.org/wiki/Debra_Stephenson,0.0
Diane Morgan,https://en.wikipedia.org/wiki/Diane_Morgan,0.0
Doon Mackichan,https://en.wikipedia.org/wiki/Doon_Mackichan,0.0
Jo Brand,https://en.wikipedia.org/wiki/Jo_Brand,0.0
Jo Caulfield,https://en.wikipedia.org/wiki/Jo_Caulfield,0.0
Jo Enright,https://en.wikipedia.org/wiki/Jo_Enright,0.0
Maisie Adam,https://en.wikipedia.org/wiki/Maisie_Adam,0.0
Matilda Ziegler,https://en.wikipedia.org/wiki/Matilda_Ziegler,0.0
Maureen Lipman,https://en.wikipedia.org/wiki/Maureen_Lipman,0.0
Meera Syal,https://en.wikipedia.org/wiki/Meera_Syal,0.0
Mel Giedroyc,https://en.wikipedia.org/wiki/Mel_Giedroyc,0.0
Melanie Hudson,https://en.wikipedia.org/wiki/Melanie_Hudson,0.0
Michaela Coel,https://en.wikipedia.org/wiki/Michaela_Coel,0.0
Millicent Martin,https://en.wikipedia.org/wiki/Millicent_Martin,0.0
Miranda Hart,https://en.wikipedia.org/wiki/Miranda_Hart,0.0
Morgana Robinson,https://en.wikipedia.org/wiki/Morgana_Robinson,0.0
Morwenna Banks,https://en.wikipedia.org/wiki/Morwenna_Banks,0.0
Natalie Casey,https://en.wikipedia.org/wiki/Natalie_Casey,0.0
Natalie Haynes,https://en.wikipedia.org/wiki/Natalie_Haynes,0.0
Nichola McAuliffe,https://en.wikipedia.org/wiki/Nichola_McAuliffe,0.0
Nina Conti,https://en.wikipedia.org/wiki/Nina_Conti,0.0
Ninia Benjamin,https://en.wikipedia.org/wiki/Ninia_Benjamin,0.0
Olivia Colman,https://en.wikipedia.org/wiki/Olivia_Colman,0.0
Pam Ayres,https://en.wikipedia.org/wiki/Pam_Ayres,0.0
Pamela Stephenson,https://en.wikipedia.org/wiki/Pamela_Stephenson,0.0
Patricia Routledge,https://en.wikipedia.org/wiki/Patricia_Routledge,0.0
Pauline Quirke,https://en.wikipedia.org/wiki/Pauline_Quirke,0.0
Penelope Keith,https://en.wikipedia.org/wiki/Penelope_Keith,0.0
Penelope Wilton,https://en.wikipedia.org/wiki/Penelope_Wilton,0.0
Penny Broadhurst,https://en.wikipedia.org/wiki/Penny_Broadhurst,0.0
Martha Howe-Douglas,https://en.wikipedia.org/wiki/Martha_Howe-Douglas,0.0
Lucy Punch,https://en.wikipedia.org/wiki/Lucy_Punch,0.0
Joanna Lumley,https://en.wikipedia.org/wiki/Joanna_Lumley,0.0
Lucy Porter,https://en.wikipedia.org/wiki/Lucy_Porter,0.0
Josie Long,https://en.wikipedia.org/wiki/Josie_Long,0.0
Judy Cornwell,https://en.wikipedia.org/wiki/Judy_Cornwell,0.0
Julia Davis,https://en.wikipedia.org/wiki/Julia_Davis,0.0
Julia Hills,https://en.wikipedia.org/wiki/Julia_Hills,0.0
Julia Sawalha,https://en.wikipedia.org/wiki/Julia_Sawalha,0.0
Julie Walters,https://en.wikipedia.org/wiki/Julie_Walters,0.0
Katherine Bennett,https://en.wikipedia.org/wiki/Katherine_Bennett_(comedian),0.0
Abi Roberts,https://en.wikipedia.org/wiki/Abi_Roberts,0.0
Kathy Burke,https://en.wikipedia.org/wiki/Kathy_Burke,0.0
Katie Perry,https://en.wikipedia.org/wiki/Katie_Perry,0.0
Katy Brand,https://en.wikipedia.org/wiki/Katy_Brand,0.0
Kenway and Young,https://en.wikipedia.org/wiki/Kenway_and_Young,0.0
Kerry Godliman,https://en.wikipedia.org/wiki/Kerry_Godliman,0.0
Laura Lexx,https://en.wikipedia.org/wiki/Laura_Lexx,0.0
Laura Solon,https://en.wikipedia.org/wiki/Laura_Solon,0.0
Lauren Laverne,https://en.wikipedia.org/wiki/Lauren_Laverne,0.0
Lesley Joseph,https://en.wikipedia.org/wiki/Lesley_Joseph,0.0
Linda Robson,https://en.wikipedia.org/wiki/Linda_Robson,0.0
Linda Smith,https://en.wikipedia.org/wiki/Linda_Smith_(comedian),0.0
Liza Tarbuck,https://en.wikipedia.org/wiki/Liza_Tarbuck,0.0
Lorna Watson,https://en.wikipedia.org/wiki/Lorna_Watson,0.0
Lou Sanders,https://en.wikipedia.org/wiki/Lou_Sanders,0.0
Lucy Davis,https://en.wikipedia.org/wiki/Lucy_Davis,0.0
Zoe Lyons,https://en.wikipedia.org/wiki/Zoe_Lyons,0.0
